RAJESHEXPO,Rajesh Exports Limited,09-Feb-00,INE343B01030
RAJMET,Rajnandini Metal Limited,16-Feb-21,INE00KV01022
RAJOOENG,Rajoo Engineers Limited,29-May-25,INE535F01024
RAJRATAN,Rajratan Global Wire Limited,22-May-20,INE451D01029
RAJRILTD,Raj Rayon Industries Limited,16-Mar-22,INE533D01032
RAJSREESUG,Rajshree Sugars & Chemicals Limited,29-Mar-95,INE562B01019
RAJTV,Raj Television Network Limited,16-Mar-07,INE952H01027
RAJVIR,Rajvir Industries Limited,20-Sep-05,INE011H01014
RALLIS,Rallis India Limited,01-Apr-99,INE613A01020
RAMANEWS,Shree Rama Newsprint Limited,20-Sep-06,INE278B01020
RAMAPHO,Rama Phosphates Limited,05-Aug-22,INE809A01032
RAMASTEEL,Rama Steel Tubes Limited,19-Aug-15,INE230R01035
RAMCOCEM,The Ramco Cements Limited,09-Apr-97,INE331A01037
RAMCOIND,Ramco Industries Limited,06-Nov-96,INE614A01028
RAMCOSYS,Ramco Systems Limited,12-Apr-00,INE246B01019
RAMKY,Ramky Infrastructure Limited,08-Oct-10,INE874I01013
RAMRAT,Ram Ratna Wires Limited,29-Jul-22,INE207E01023
RANASUG,Rana Sugars Limited,24-Feb-05,INE625B01014
RANEHOLDIN,Rane Holdings Limited,24-Sep-97,INE384A01010
RATEGAIN,Rategain Travel Technologies Limited,17-Dec-21,INE0CLI01024
RATNAMANI,Ratnamani Metals & Tubes Limited,09-May-06,INE703B01027
RATNAVEER,Ratnaveer Precision Engineering Limited,11-Sep-23,INE05CZ01011
RAYMOND,Raymond Limited,18-Oct-95,INE301A01014
RAYMONDLSL,Raymond Lifestyle Limited,05-Sep-24,INE02ID01020
RAYMONDREL,Raymond Realty Limited,01-Jul-25,INE1SY401010
RBA,Restaurant Brands Asia Limited,14-Dec-20,INE07T201019
RBLBANK,RBL Bank Limited,31-Aug-16,INE976G01028
RBZJEWEL,RBZ Jewellers Limited,27-Dec-23,INE0PEQ01016
RCF,Rashtriya Chemicals and Fertilizers Limited,07-Jan-98,INE027A01015
RCOM,Reliance Communications Limited,06-Mar-06,INE330H01018
RECLTD,REC Limited,12-Mar-08,INE020B01018
REDINGTON,Redington Limited,15-Feb-07,INE891D01026
REDTAPE,Redtape Limited,11-Aug-23,INE0LXT01019
REFEX,Refex Industries Limited,03-Dec-09,INE056I01025
REGAAL,Regaal Resources Limited,20-Aug-25,INE0MHO01029
REGENCERAM,Regency Ceramics Limited,05-Jun-96,INE277C01012
RELAXO,Relaxo Footwears Limited,17-Jun-11,INE131B01039
RELCHEMQ,Reliance Chemotex Industries Limited,25-May-22,INE750D01016
RELIABLE,Reliable Data Services Limited,10-Jul-24,INE375Y01018
RELIANCE,Reliance Industries Limited,29-Nov-95,INE002A01018
RELIGARE,Religare Enterprises Limited,21-Nov-07,INE621H01010
RELINFRA,Reliance Infrastructure Limited,08-Feb-95,INE036A01016
RELTD,Ravindra Energy Limited,30-Jul-24,INE206N01018
REMSONSIND,Remsons Industries Limited,31-Jan-96,INE474C01023
RENUKA,Shree Renuka Sugars Limited,31-Oct-05,INE087H01022
REPCOHOME,Repco Home Finance Limited,01-Apr-13,INE612J01015
REPL,Rudrabhishek Enterprises Limited,14-Dec-20,INE364Z01019
REPRO,Repro India Limited,22-Dec-05,INE461B01014
RESPONIND,Responsive Industries Limited,29-Oct-10,INE688D01026
RETAIL,JHS Svendgaard Retail Ventures Limited,26-Jun-24,INE03DD01011
RGL,Renaissance Global Limited,12-Dec-07,INE722H01024
RHETAN,Rhetan TMT Limited,26-Sep-25,INE0KKN01029
RHFL,Reliance Home Finance Limited,22-Sep-17,INE217K01011
RHIM,RHI MAGNESITA INDIA LIMITED,12-Mar-12,INE743M01012
RHL,Robust Hotels Limited,25-Apr-23,INE508K01013
RICOAUTO,Rico Auto Industries Limited,12-May-03,INE209B01025
RIIL,Reliance Industrial Infrastructure Limited,29-Nov-95,INE046A01015
RISHABH,Rishabh Instruments Limited,11-Sep-23,INE0N2P01017
RITCO,Ritco Logistics Limited,12-Apr-22,INE01EG01016
RITES,RITES Limited,02-Jul-18,INE320J01015
RKDL,Ravi Kumar Distilleries Limited,27-Dec-10,INE722J01012
RKEC,RKEC Projects Limited,18-Dec-20,INE786W01010
RKFORGE,Ramkrishna Forgings Limited,05-May-04,INE399G01023
RKSWAMY,R K Swamy Limited,12-Mar-24,INE0NQ801033
RMDRIP,R M Drip and Sprinklers Systems Limited,30-Jul-25,INE219Y01026
RML,Rane (Madras) Limited,30-Aug-05,INE050H01012
RNBDENIMS,R&B Denims Limited,04-Sep-25,INE012Q01021
ROHLTD,Royal Orchid Hotels Limited,06-Feb-06,INE283H01019
ROLEXRINGS,Rolex Rings Limited,09-Aug-21,INE645S01024
ROLLT,Rollatainers Limited,22-Nov-16,INE927A01040
ROML,Raj Oil Mills Limited,06-Oct-20,INE294G01026
ROSSARI,Rossari Biotech Limited,23-Jul-20,INE02A801020
ROSSELLIND,Rossell India Limited,25-Sep-12,INE847C01020
ROSSTECH,Rossell Techsys Limited,09-Dec-24,INE0OJW01016
ROTO,Roto Pumps Limited,21-Apr-22,INE535D01037
ROUTE,ROUTE MOBILE LIMITED,21-Sep-20,INE450U01017
RPEL,Raghav Productivity Enhancers Limited,08-Aug-24,INE912T01018
RPGLIFE,RPG Life Sciences Limited,10-Jun-08,INE105J01010
RPOWER,Reliance Power Limited,11-Feb-08,INE614G01033
RPPINFRA,R.P.P. Infra Projects Limited,06-Dec-10,INE324L01013
RPPL,Rajshree Polypack Limited,26-Nov-21,INE760W01023
RPSGVENT,RPSG VENTURES LIMITED,25-Jan-19,INE425Y01011
RPTECH,Rashi Peripherals Limited,14-Feb-24,INE0J1F01024
RRKABEL,R R Kabel Limited,20-Sep-23,INE777K01022
RSSOFTWARE,R. S. Software (India) Limited,19-May-99,INE165B01029
RSWM,RSWM Limited,15-Feb-95,INE611A01016
RSYSTEMS,R Systems International Limited,26-Apr-06,INE411H01032
RTNINDIA,RattanIndia Enterprises Limited,30-Jul-12,INE834M01019
RTNPOWER,RattanIndia Power Limited,30-Oct-09,INE399K01017
RUBFILA,Rubfila International Limited,08-Aug-24,INE642C01025
RUBICON,Rubicon Research Limited,16-Oct-25,INE506V01022
RUBYMILLS,The Ruby Mills Limited,29-Mar-95,INE301D01026
RUCHINFRA,Ruchi Infrastructure Limited,16-Oct-96,INE413B01023
RUCHIRA,Ruchira Papers Limited,20-Dec-06,INE803H01014
RUDRA,Rudra Global Infra Products Limited,19-Dec-25,INE027T01023
RUPA,Rupa & Company Limited,07-Dec-11,INE895B01021
RUSHIL,Rushil Decor Limited,07-Jul-11,INE573K01025
RUSTOMJEE,Keystone Realtors Limited,24-Nov-22,INE263M01029
RVHL,Ravinder Heights Limited,18-Dec-20,INE09E501017
RVNL,Rail Vikas Nigam Limited,11-Apr-19,INE415G01027
RVTH,Revathi Equipment India Limited,11-Sep-24,INE0DAB01012
S&SPOWER,S&S Power Switchgears Limited,27-Sep-95,INE902B01017
SAATVIKGL,Saatvik Green Energy Limited,26-Sep-25,INE13B501022
SABEVENTS,Sab Events & Governance Now Media Limited,15-Sep-16,INE860T01019
SABTNL,Sri Adhikari Brothers Television Network Limited,01-Apr-24,INE416A01044
SADBHAV,Sadbhav Engineering Limited,01-Mar-06,INE226H01026
SADBHIN,Sadbhav Infrastructure Project Limited,16-Sep-15,INE764L01010
SADHNANIQ,Sadhana Nitrochem Limited,05-May-23,INE888C01040
SAFARI,Safari Industries (India) Limited,12-Sep-19,INE429E01023
SAGARDEEP,Sagardeep Alloys Limited,25-Jan-19,INE976T01013
SAGCEM,Sagar Cements Limited,29-Jan-07,INE229C01021
SAGILITY,SAGILITY LIMITED,12-Nov-24,INE0W2G01015
SAHYADRI,Sahyadri Industries Limited,06-Apr-23,INE280H01015
SAIL,Steel Authority of India Limited,06-Jul-95,INE114A01011
SAILIFE,Sai Life Sciences Limited,18-Dec-24,INE570L01029
SAKAR,Sakar Healthcare Limited,11-Apr-19,INE732S01012
SAKHTISUG,Sakthi Sugars Limited,06-Sep-95,INE623A01011
SAKSOFT,Saksoft Limited,09-May-05,INE667G01023
SAKUMA,Sakuma Exports Limited,08-Mar-06,INE190H01024
SALASAR,Salasar Techno Engineering Limited,25-Jul-17,INE170V01027
SALONA,Salona Cotspin Limited,16-Jun-16,INE498E01010
SALSTEEL,S.A.L. Steel Limited,24-Nov-04,INE658G01014
SALZERELEC,Salzer Electronics Limited,02-Dec-15,INE457F01013
SAMBHAAV,Sambhaav Media Limited,05-Jun-96,INE699B01027
SAMBHV,Sambhv Steel Tubes Limited,02-Jul-25,INE12NJ01018
SAMHI,Samhi Hotels Limited,22-Sep-23,INE08U801020
SAMMAANCAP,Sammaan Capital Limited,23-Jul-13,INE148I01020
SAMPANN,Sampann Utpadan India Limited,27-Jul-12,INE735M01018
SANATHAN,Sanathan Textiles Limited,27-Dec-24,INE0JPD01013
SANCO,Sanco Industries Limited,22-Nov-16,INE782L01012
SANDESH,The Sandesh Limited,26-Nov-02,INE583B01015
SANDHAR,Sandhar Technologies Limited,02-Apr-18,INE278H01035
SANDUMA,Sandur Manganese & Iron Ores Limited,07-Sep-23,INE149K01016
SANGAMIND,Sangam (India) Limited,17-Jul-96,INE495C01010
SANGHIIND,Sanghi Industries Limited,10-May-95,INE999B01013
SANGHVIMOV,Sanghvi Movers Limited,24-Jan-07,INE989A01032
SANGINITA,Sanginita Chemicals Limited,15-Jul-19,INE753W01010
SANOFI,Sanofi India Limited,19-May-03,INE058A01010
SANOFICONR,Sanofi Consumer Healthcare India Limited,13-Sep-24,INE0UOS01011
SANSERA,Sansera Engineering Limited,24-Sep-21,INE953O01021
SANSTAR,Sanstar Limited,26-Jul-24,INE08NE01025
SANWARIA,Sanwaria Consumer Limited,27-Mar-06,INE890C01046
SAPPHIRE,Sapphire Foods India Limited,18-Nov-21,INE806T01020
SARDAEN,Sarda Energy & Minerals Limited,03-Dec-09,INE385C01021
SAREGAMA,Saregama India Limited,30-Jul-97,INE979A01025
SARLAPOLY,Sarla Performance Fibers Limited,19-Jan-07,INE453D01025
SARVESHWAR,Sarveshwar Foods Limited,08-Dec-22,INE324X01026
SASKEN,Sasken Technologies Limited,09-Sep-05,INE231F01020
SASTASUNDR,Sastasundar Ventures Limited,05-Oct-10,INE019J01013
SATIA,Satia Industries Limited,17-Jul-19,INE170E01023
SATIN,Satin Creditcare Network Limited,26-Aug-15,INE836B01017
SAURASHCEM,Saurashtra Cement Limited,27-Feb-24,INE626A01014
SBC,SBC Exports Limited,23-Nov-21,INE04AK01028
SBCL,Shivalik Bimetal Controls Limited,24-Jun-21,INE386D01027
SBFC,SBFC Finance Limited,16-Aug-23,INE423Y01016
SBGLP,Suratwwala Business Group Limited,10-Feb-23,INE05ST01028
SBICARD,SBI Cards and Payment Services Limited,16-Mar-20,INE018E01016
SBILIFE,SBI Life Insurance Company Limited,03-Oct-17,INE123W01016
SBIN,State Bank of India,01-Mar-95,INE062A01020
SCHAEFFLER,Schaeffler India Limited,29-Nov-00,INE513A01022
SCHAND,S Chand And Company Limited,09-May-17,INE807K01035
SCHNEIDER,Schneider Electric Infrastructure Limited,20-Mar-12,INE839M01018
SCI,Shipping Corporation Of India Limited,13-Aug-97,INE109A01011
SCILAL,Shipping Corporation of India Land and Assets Limited,19-Mar-24,INE0PB301013
SCODATUBES,Scoda Tubes Limited,04-Jun-25,INE090501011
SCPL,Sheetal Cool Products Limited,22-Nov-22,INE501Y01019
SDBL,Som Distilleries & Breweries Limited,18-Mar-14,INE480C01038
SEAMECLTD,Seamec Limited,28-Jun-95,INE497B01018
SECMARK,SecMark Consultancy Limited,16-Oct-23,INE0BTM01013
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,29-Jan-14,INE650K01021
SEJALLTD,Sejal Glass Limited,13-Dec-21,INE955I01044
SELMC,SEL Manufacturing Company Limited,26-Oct-21,INE105I01020
SEMAC,Semac Construction Limited,11-Aug-05,INE617A01013
SENCO,Senco Gold Limited,14-Jul-23,INE602W01027
SENORES,Senores Pharmaceuticals Limited,30-Dec-24,INE0RB801010
SEPC,SEPC Limited,20-Feb-08,INE964H01014
SEQUENT,Sequent Scientific Limited,10-Mar-16,INE807F01027
SERVOTECH,Servotech Renewable Power System Limited,02-Sep-21,INE782X01033
SESHAPAPER,Seshasayee Paper and Boards Limited,29-Mar-95,INE630A01024
SETCO,Setco Automotive Limited,01-Jul-16,INE878E01021
SETUINFRA,Setubandhan Infrastructure Limited,04-Oct-11,INE023M01027
SEYAIND,Seya Industries Limited,11-Jul-19,INE573R01012
SFL,Sheela Foam Limited,09-Dec-16,INE916U01025
SGFIN,SG Finserve Limited,05-Aug-25,INE618R01015
SGIL,Synergy Green Industries Limited,28-Jul-21,INE00QT01015
SGL,STL Global Limited,10-Apr-06,INE353H01010
SGLTL,Standard Glass Lining Technology Limited,13-Jan-25,INE0M4D01010
SGMART,SG Mart Limited,12-Sep-25,INE385F01024
SHAH,Shah Metacorp Limited,27-Oct-10,INE482J01021
SHAHALLOYS,Shah Alloys Limited,16-Jun-05,INE640C01011
SHAILY,Shaily Engineering Plastics Limited,04-Apr-22,INE151G01028
SHAKTIPUMP,Shakti Pumps (India) Limited,29-Jan-15,INE908D01010
SHALBY,Shalby Limited,15-Dec-17,INE597J01018
SHALPAINTS,Shalimar Paints Limited,03-Mar-08,INE849C01026
SHANKARA,Shankara Building Products Limited,05-Apr-17,INE274V01019
SHANTI,Shanti Overseas (India) Limited,16-Sep-21,INE933X01016
SHANTIGEAR,Shanthi Gears Limited,17-Jan-96,INE631A01022
SHANTIGOLD,Shanti Gold International Limited,01-Aug-25,INE06ZD01017
SHARDACROP,Sharda Cropchem Limited,23-Sep-14,INE221J01015
SHARDAMOTR,Sharda Motor Industries Limited,03-Sep-15,INE597I01028
SHAREINDIA,Share India Securities Limited,21-Sep-20,INE932X01026
SHEKHAWATI,Shekhawati Industries Limited,12-Jan-11,INE268L01046
SHEMAROO,Shemaroo Entertainment Limited,01-Oct-14,INE363M01019
SHILCTECH,Shilchar Technologies Limited,24-Nov-25,INE024F01011
SHILPAMED,Shilpa Medicare Limited,03-Dec-09,INE790G01031
SHIVALIK,Shivalik Rasayan Limited,09-Dec-21,INE788J01021
SHIVAMAUTO,Shivam Autotech Limited,21-Nov-06,INE637H01024
SHIVAMILLS,Shiva Mills Limited,26-Feb-18,INE644Y01017
SHIVATEX,Shiva Texyarn Limited,26-Dec-17,INE705C01020
SHIVAUM,Shiv Aum Steels Limited,14-Nov-25,INE719F01016
SHK,S H Kelkar and Company Limited,16-Nov-15,INE500L01026
SHOPERSTOP,Shoppers Stop Limited,23-May-05,INE498B01024
SHRADHA,Shradha Infraprojects Limited,22-Oct-20,INE715Y01031
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,28-Jan-20,INE232A01011
SHREECEM,SHREE CEMENT LIMITED,26-Apr-95,INE070A01015
SHREEJISPG,Shreeji Shipping Global Limited,26-Aug-25,INE1B6101010
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,10-Sep-15,INE712K01011
SHREERAMA,Shree Rama Multi-Tech Limited,13-Mar-00,INE879A01019
SHRENIK,Shrenik Limited,02-Aug-19,INE632X01030
SHREYANIND,Shreyans Industries Limited,06-Nov-96,INE231C01019
SHRINGARMS,Shringar House of Mangalsutra Limited,17-Sep-25,INE1B3L01017
SHRIPISTON,Shriram Pistons & Rings Limited,02-Jun-16,INE526E01018
SHRIRAMFIN,Shriram Finance Limited,11-Dec-96,INE721A01047
SHRIRAMPPS,Shriram Properties Limited,20-Dec-21,INE217L01019
SHYAMCENT,Shyam Century Ferrous Limited,28-Jul-15,INE979R01011
SHYAMMETL,Shyam Metalics and Energy Limited,24-Jun-21,INE810G01011
SHYAMTEL,Shyam Telecom Limited,06-Nov-06,INE635A01023
SICALLOG,Sical Logistics Limited,12-Oct-23,INE075B01020
SIEMENS,Siemens Limited,06-Sep-95,INE003A01024
SIGACHI,Sigachi Industries Limited,15-Nov-21,INE0D0K01022
SIGIND,Signet Industries Limited,29-Aug-18,INE529F01035
SIGMA,Sigma Solve Limited,09-Jun-23,INE0A0S01028
SIGNATURE,Signatureglobal (India) Limited,27-Sep-23,INE903U01023
SIGNPOST,Signpost India Limited,14-Feb-24,INE0KGZ01021
SIKKO,Sikko Industries Limited,22-Oct-21,INE112X01025
SIL,Standard Industries Limited,27-Jan-04,INE173A01025
SILGO,Silgo Retail Limited,03-Mar-21,INE01II01013
SILINV,SIL Investments Limited,22-May-96,INE923A01015
SILLYMONKS,Silly Monks Entertainment Limited,08-Jul-20,INE203Y01012
SILVERTUC,Silver Touch Technologies Limited,12-May-22,INE625X01018
SIMBHALS,Simbhaoli Sugars Limited,14-Mar-16,INE748T01016
SIMPLEXINF,Simplex Infrastructures Limited,09-Mar-04,INE059B01024
SINCLAIR,Sinclairs Hotels Limited,10-Apr-24,INE985A01022
SINDHUTRAD,Sindhu Trade Links Limited,20-Jun-23,INE325D01025
SINTERCOM,Sintercom India Limited,07-Oct-20,INE129Z01016
SIRCA,Sirca Paints India Limited,22-Jul-19,INE792Z01011
SIS,SIS LIMITED,10-Aug-17,INE285J01028
SITINET,Siti Networks Limited,10-Jan-07,INE965H01011
SIYSIL,Siyaram Silk Mills Limited,29-Jan-07,INE076B01028
SJS,S.J.S. Enterprises Limited,15-Nov-21,INE284S01014
SJVN,SJVN Limited,20-May-10,INE002L01015
SKFINDIA,SKF India Limited,27-Jan-99,INE640A01023
SKFINDUS,SKF India (Industrial) Limited,05-Dec-25,INE2J8701016
SKIL,SKIL Infrastructure Limited,09-Oct-96,INE429F01012
SKIPPER,Skipper Limited,27-May-15,INE439E01022
SKMEGGPROD,SKM Egg Products Export (India) Limited,14-Mar-97,INE411D01023
SKYGOLD,SKY GOLD AND DIAMONDS LIMITED,06-Jan-23,INE01IU01018
SMARTLINK,Smartlink Holdings Limited,11-Apr-01,INE178C01020
SMARTWORKS,Smartworks Coworking Spaces Limited,17-Jul-25,INE0NAZ01010
SMCGLOBAL,SMC Global Securities Limited,24-Feb-21,INE103C01036
SMLMAH,SML Mahindra Limited,29-Aug-03,INE294B01019
SMLT,Sarthak Metals Limited,25-Nov-21,INE017W01010
SMSPHARMA,SMS Pharmaceuticals Limited,28-Feb-07,INE812G01025
SNOWMAN,Snowman Logistics Limited,12-Sep-14,INE734N01019
SOBHA,Sobha Limited,20-Dec-06,INE671H01015
SOFTTECH,Softtech Engineers Limited,25-Feb-22,INE728Z01015
SOLARA,Solara Active Pharma Sciences Limited,27-Jun-18,INE624Z01016
SOLARINDS,Solar Industries India Limited,03-Apr-06,INE343H01029
SOLARWORLD,Solarworld Energy Solutions Limited,30-Sep-25,INE0TY101024
SOLEX,Solex Energy Limited,08-Oct-25,INE880Y01017
SOMANYCERA,Somany Ceramics Limited,22-Nov-95,INE355A01028
SOMATEX,Soma Textiles & Industries Limited,14-Aug-96,INE314C01013
SOMICONVEY,Somi Conveyor Beltings Limited,18-Jul-16,INE323J01019
SONACOMS,Sona BLW Precision Forgings Limited,24-Jun-21,INE073K01018
SONAMLTD,SONAM LIMITED,07-Apr-22,INE00LM01029
SONATSOFTW,Sonata Software Limited,28-Jul-99,INE269A01021
SOTL,Savita Oil Technologies Limited,28-Jun-95,INE035D01020
SOUTHBANK,The South Indian Bank Limited,08-Dec-98,INE683A01023
SOUTHWEST,South West Pinnacle Exploration Limited,18-Apr-19,INE980Y01015
SPAL,S. P. Apparels Limited,12-Aug-16,INE212I01016
SPANDANA,Spandana Sphoorty Financial Limited,19-Aug-19,INE572J01011
SPARC,Sun Pharma Advanced Research Company Limited,18-Jul-07,INE232I01014
SPCENET,Spacenet Enterprises India Limited,10-Jan-17,INE970N01027
SPECIALITY,Speciality Restaurants Limited,30-May-12,INE247M01014
SPECTRUM,Spectrum Electrical Industries Limited,28-Mar-25,INE01EO01010
SPENCERS,Spencer's Retail Limited,25-Jan-19,INE020801028
SPIC,Southern Petrochemicals Industries Corporation  Limited,10-Jan-96,INE147A01011
SPLIL,SPL Industries Limited,26-Jul-05,INE978G01016
SPLPETRO,Supreme Petrochem Limited,24-May-22,INE663A01033
SPMLINFRA,SPML Infra Limited,14-Feb-96,INE937A01023
SPORTKING,Sportking India Limited,24-Aug-22,INE885H01029
SRD,Shankar Lal Rampal Dye-Chem Limited,09-Oct-24,INE01NE01012
SREEL,Sreeleathers Limited,01-Jan-14,INE099F01013
SRF,SRF Limited,18-Aug-03,INE647A01010
SRGHFL,SRG Housing Finance Limited,21-Aug-23,INE559N01010
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,08-May-07,INE917H01012
SRM,SRM Contractors Limited,03-Apr-24,INE0R6Z01013
SRPL,Shree Ram Proteins Limited,23-Sep-20,INE008Z01020
SSDL,Saraswati Saree Depot Limited,20-Aug-24,INE0PQ101010
SSWL,Steel Strips Wheels Limited,06-Jun-05,INE802C01033
STALLION,Stallion India Fluorochemicals Limited,23-Jan-25,INE0RYC01010
STANLEY,Stanley Lifestyles Limited,28-Jun-24,INE01A001028
STAR,Strides Pharma Science Limited,02-Feb-00,INE939A01011
STARCEMENT,Star Cement Limited,16-Jun-17,INE460H01021
STARHEALTH,Star Health and Allied Insurance Company Limited,10-Dec-21,INE575P01011
STARPAPER,Star Paper Mills Limited,13-Sep-95,INE733A01018
STARTECK,Starteck Finance Limited,04-May-22,INE992I01013
STCINDIA,The State Trading Corporation of India Limited,01-Apr-03,INE655A01013
STEELCAS,Steelcast Limited,23-Nov-21,INE124E01038
STEELCITY,Steel City Securities Limited,27-Jun-19,INE395H01011
STEELXIND,STEEL EXCHANGE INDIA LIMITED,20-Jul-17,INE503B01021
STEL,Stel Holdings Limited,09-Feb-11,INE577L01016
STERTOOLS,Sterling Tools Limited,02-Feb-06,INE334A01023
STLNETWORK,STL Networks Limited,04-Sep-25,INE1VXE01018
STLTECH,Sterlite Technologies Limited,08-Dec-00,INE089C01029
STOVEKRAFT,Stove Kraft Limited,05-Feb-21,INE00IN01015
STUDDS,Studds Accessories Limited,07-Nov-25,INE00Q601028
STYL,Seshaasai Technologies Limited,30-Sep-25,INE04VU01023
STYLAMIND,Stylam Industries Limited,02-Aug-21,INE239C01020
STYLEBAAZA,Baazar Style Retail Limited,06-Sep-24,INE01FR01028
STYRENIX,Styrenix Performance Materials Limited,29-Mar-95,INE189B01011
SUBEXLTD,Subex Limited,05-Nov-20,INE754A01055
SUBROS,Subros Limited,13-Jul-05,INE287B01021
SUDARSCHEM,Sudarshan Chemical Industries Limited,25-May-95,INE659A01023
SUDEEPPHRM,Sudeep Pharma Limited,28-Nov-25,INE0QPI01025
SUKHJITS,Sukhjit Starch & Chemicals Limited,07-Nov-22,INE450E01029
SULA,Sula Vineyards Limited,22-Dec-22,INE142Q01026
SUMEETINDS,Sumeet Industries Limited,10-Dec-10,INE235C01036
SUMICHEM,Sumitomo Chemical India Limited,27-Jan-20,INE258G01013
SUMIT,Sumit Woods Limited,30-Jul-19,INE748Z01013
SUMMITSEC,Summit Securities Limited,28-Jan-11,INE519C01017
SUNCLAY,Sundaram Clayton Limited,29-Dec-23,INE0Q3R01026
SUNDARAM,Sundaram Multi Pap Limited,02-Jun-10,INE108E01023
SUNDARMFIN,Sundaram Finance Limited,07-Jan-98,INE660A01013
SUNDRMBRAK,Sundaram Brake Linings Limited,17-Jul-96,INE073D01013
SUNDRMFAST,Sundram Fasteners Limited,07-Jun-00,INE387A01021
SUNDROP,Sundrop Brands Limited,06-Dec-02,INE209A01019
SUNFLAG,Sunflag Iron And Steel Company Limited,29-Sep-05,INE947A01014
SUNPHARMA,Sun Pharmaceutical Industries Limited,08-Feb-95,INE044A01036
SUNTECK,Sunteck Realty Limited,13-Nov-09,INE805D01034
SUNTV,Sun TV Network Limited,24-Apr-06,INE424H01027
SUPERHOUSE,Superhouse Limited,26-Sep-14,INE712B01010
SUPERSPIN,Super Spinning Mills Limited,08-Jul-04,INE662A01027
SUPRAJIT,Suprajit Engineering Limited,18-Feb-05,INE399C01030
SUPREME,Supreme Holdings & Hospitality (India) Limited,03-Feb-25,INE822E01011
SUPREMEENG,Supreme Engineering Limited,04-Dec-20,INE319Z01021
SUPREMEIND,Supreme Industries Limited,19-Jul-95,INE195A01028
SUPREMEINF,Supreme Infrastructure India Limited,18-Oct-07,INE550H01011
SUPRIYA,Supriya Lifescience Limited,28-Dec-21,INE07RO01027
SURAJEST,Suraj Estate Developers Limited,26-Dec-23,INE843S01025
SURAJLTD,Suraj Limited,29-Aug-24,INE713C01016
SURAKSHA,Suraksha Diagnostic Limited,06-Dec-24,INE877V01027
SURANASOL,Surana Solar Limited,07-Jan-11,INE272L01022
SURANAT&P,Surana Telecom and Power Limited,22-May-02,INE130B01031
SURYALAXMI,Suryalakshmi Cotton Mills Limited,15-Jun-05,INE713B01026
SURYAROSNI,Surya Roshni Limited,10-May-95,INE335A01020
SURYODAY,Suryoday Small Finance Bank Limited,26-Mar-21,INE428Q01011
SUTLEJTEX,Sutlej Textiles and Industries Limited,14-Dec-06,INE645H01027
SUVEN,Suven Life Sciences Limited,23-Oct-03,INE495B01038
SUVIDHAA,Suvidhaa Infoserve Limited,31-Mar-21,INE018401013
SUYOG,Suyog Telematics Limited,20-Aug-24,INE442P01014
SUZLON,Suzlon Energy Limited,19-Oct-05,INE040H01021
SVLL,Shree Vasu Logistics Limited,21-Apr-23,INE00CE01017
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,14-Jul-21,INE308E01029
SWANCORP,SWAN CORP LIMITED,29-May-12,INE665A01038
SWANDEF,Swan Defence and Heavy Industries Limited,20-Jan-25,INE542F01020
SWARAJENG,Swaraj Engines Limited,06-Dec-95,INE277A01016
SWELECTES,Swelect Energy Systems Limited,09-May-06,INE409B01013
SWIGGY,Swiggy Limited,13-Nov-24,INE00H001014
SWSOLAR,Sterling and Wilson Renewable Energy Limited,20-Aug-19,INE00M201021
SYMPHONY,Symphony Limited,15-Jun-11,INE225D01027
SYNCOMF,Syncom Formulations (India) Limited,18-Nov-22,INE312C01025
SYNGENE,Syngene International Limited,11-Aug-15,INE398R01022
SYRMA,Syrma SGS Technology Limited,26-Aug-22,INE0DYJ01015
SYSTMTXC,Systematix Corporate Services Limited,06-Oct-25,INE356B01024
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,27-Jul-95,INE123C01018
TAJGVK,Taj GVK Hotels & Resorts Limited,20-Dec-00,INE586B01026
TAKE,Take Solutions Limited,27-Aug-07,INE142I01023
TALBROAUTO,Talbros Automotive Components Limited,29-Sep-06,INE187D01029
TANLA,Tanla Platforms Limited,05-Jan-07,INE483C01032
TARACHAND,Tara Chand InfraLogistic Solutions Limited,16-Apr-24,INE555Z01020
TARAPUR,Tarapur Transformers Limited,18-May-10,INE747K01017
TARC,TARC Limited,18-Dec-20,INE0EK901012
TARIL,Transformers And Rectifiers (India) Limited,28-Dec-07,INE763I01026
TARMAT,Tarmat Limited,09-Jul-07,INE924H01018
TARSONS,Tarsons Products Limited,26-Nov-21,INE144Z01023
TASTYBITE,Tasty Bite Eatables Limited,23-Mar-17,INE488B01017
TATACAP,Tata Capital Limited,13-Oct-25,INE976I01016
TATACHEM,Tata Chemicals Limited,01-Apr-99,INE092A01019
TATACOMM,Tata Communications Limited,12-Apr-95,INE151A01013
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,18-Nov-98,INE192A01025
TATAELXSI,Tata Elxsi Limited,17-Sep-03,INE670A01012
TATAINVEST,Tata Investment Corporation Limited,24-Jun-98,INE672A01026
TATAPOWER,Tata Power Company Limited,03-Apr-96,INE245A01021
TATASTEEL,Tata Steel Limited,18-Nov-98,INE081A01020
